0000000001,0000000000,089537,087895,075503,084969,089198,074266
0000000002,0000001000,086989,090328,075617,081952,091916,074564
0000000003,0000002000,084139,092182,076615,078656,093906,075870
0000000004,0000003000,081289,093248,078398,075398,094979,078055
0000000005,0000004000,078710,093426,080800,072493,095029,080909
0000000006,0000005000,076636,092721,083578,070234,094049,084149
0000000007,0000006000,075290,091191,086454,068841,092136,087456
0000000008,0000007000,074815,088961,089159,068444,089478,090511
0000000009,0000008000,075227,086279,091428,069085,086333,093014
0000000010,0000009000,076491,083416,093029,070705,083011,094717
0000000011,0000010000,078512,080616,093808,073141,079838,095454
0000000012,0000011000,081074,078167,093694,076155,077122,095156
0000000013,0000012000,083903,076335,092697,079454,075127,093850
0000000014,0000013000,086754,075267,090912,082713,074054,091665
0000000015,0000014000,089354,075070,088511,085613,074008,088811
0000000016,0000015000,091413,075789,085733,087874,074987,085571
0000000017,0000016000,092748,077330,082857,089271,076897,082264
0000000018,0000017000,093246,079538,080152,089665,079558,079210
0000000019,0000018000,092828,082224,077883,089021,082705,076707
0000000020,0000019000,091546,085107,076283,087406,086023,075004
0000000021,0000020000,089542,087889,075503,084970,089196,074266
0000000022,0000021000,086988,090330,075617,081951,091916,074564
0000000023,0000022000,084137,092185,076614,078654,093908,075870
0000000024,0000023000,081292,093245,078398,075398,094978,078056
0000000025,0000024000,078710,093426,080800,072494,095029,080909
0000000026,0000025000,076633,092724,083578,070233,094050,084149
0000000027,0000026000,075293,091189,086454,068840,092136,087456
0000000028,0000027000,074815,088961,089160,068444,089478,090511
0000000029,0000028000,075224,086282,091428,069085,086333,093014
0000000030,0000029000,076494,083414,093028,070704,083012,094717
0000000031,0000030000,078513,080614,093808,073140,079838,095455
0000000032,0000031000,081069,078171,093695,076155,077121,095156
0000000033,0000032000,083905,076334,092697,079454,075128,093851
0000000034,0000033000,086758,075264,090913,082712,074055,091665
0000000035,0000034000,089350,075074,088512,085613,074008,088811
0000000036,0000035000,091412,075790,085733,087874,074987,085571
0000000037,0000036000,092754,077325,082857,089270,076897,082265
0000000038,0000037000,093244,079539,080152,089664,079558,079210
0000000039,0000038000,092824,082228,077883,089021,082704,076707
0000000040,0000039000,091551,085102,076282,087405,086023,075004
0000000041,0000040000,089544,087887,075503,084969,089197,074266
0000000042,0000041000,086983,090335,075617,081951,091916,074565
0000000043,0000042000,084138,092183,076614,078655,093907,075870
0000000044,0000043000,081297,093241,078398,075397,094979,078056
0000000045,0000044000,078705,093430,080800,072494,095029,080910
0000000046,0000045000,076631,092726,083577,070234,094049,084149
0000000047,0000046000,075298,091184,086453,068840,092137,087455
0000000048,0000047000,074813,088962,089159,068443,089479,090510
0000000049,0000048000,075220,086287,091428,069086,086333,093013
0000000050,0000049000,076497,083410,093028,070704,083012,094716
0000000051,0000050000,078514,080613,093808,073139,079839,095454
0000000052,0000051000,081065,078176,093695,076154,077122,095156
0000000053,0000052000,083906,076332,092697,079453,075128,093851
0000000054,0000053000,086761,075260,090913,082711,074056,091665
0000000055,0000054000,089346,075077,088512,085612,074009,088811
0000000056,0000055000,091411,075791,085734,087873,074987,085572
0000000057,0000056000,092757,077321,082858,089269,076898,082266
0000000058,0000057000,093243,079540,080152,089663,079558,079211
0000000059,0000058000,092823,082229,077883,089021,082704,076708
0000000060,0000059000,091554,085099,076283,087405,086022,075005
0000000061,0000060000,089544,087887,075503,084968,089197,074267
0000000062,0000061000,086981,090337,075616,081952,091915,074565
0000000063,0000062000,084141,092181,076613,078655,093906,075870
0000000064,0000063000,081297,093240,078397,075397,094979,078056
0000000065,0000064000,078703,093433,080799,072494,095029,080909
0000000066,0000065000,076633,092726,083577,070235,094049,084149
0000000067,0000066000,075299,091183,086453,068840,092137,087455
0000000068,0000067000,074810,088966,089159,068443,089479,090510
0000000069,0000068000,075220,086287,091428,069086,086333,093012
0000000070,0000069000,076498,083408,093028,070703,083013,094716
0000000071,0000070000,078511,080615,093809,073138,079841,095453
0000000072,0000071000,081063,078177,093695,076154,077123,095155
0000000073,0000072000,083908,076330,092698,079452,075130,093850
0000000074,0000073000,086759,075261,090915,082709,074058,091665
0000000075,0000074000,089344,075078,088513,085611,074009,088812
0000000076,0000075000,091413,075787,085735,087872,074987,085573
0000000077,0000076000,092758,077319,082859,089267,076899,082267
0000000078,0000077000,093240,079542,080153,089662,079558,079212
0000000079,0000078000,092825,082227,077883,089021,082703,076709
0000000080,0000079000,091557,085096,076282,087404,086022,075006
0000000081,0000080000,089543,087889,075503,084968,089196,074268
0000000082,0000081000,086982,090337,075615,081953,091913,074566
0000000083,0000082000,084145,092178,076612,078656,093905,075871
0000000084,0000083000,081297,093242,078396,075398,094978,078056
