0000000001,0000000000,089088,078891,071798,016983,036176,083753
0000000002,0000001000,086954,081608,071213,026735,026897,083279
0000000003,0000002000,084313,083939,071524,037574,019901,079437
0000000004,0000003000,081457,085617,072701,048455,015856,072601
0000000005,0000004000,078664,086479,074634,058296,015183,063433
0000000006,0000005000,076176,086470,077131,066146,017934,052833
0000000007,0000006000,074254,085585,079938,071231,023830,041852
0000000008,0000007000,073111,083876,082790,073054,032305,031555
0000000009,0000008000,072824,081539,085412,071430,042546,022938
0000000010,0000009000,073423,078816,087538,066532,053520,016861
0000000011,0000010000,074870,075946,088960,058839,064154,013920
0000000012,0000011000,077024,073208,089545,049079,073440,014393
0000000013,0000012000,079646,070899,089233,038231,080447,018235
0000000014,0000013000,082496,069224,088056,027365,084477,025072
0000000015,0000014000,085311,068341,086125,017522,085152,034240
0000000016,0000015000,087790,068359,083627,009663,082411,044839
0000000017,0000016000,089697,069259,080820,004584,076508,055820
0000000018,0000017000,090860,070949,077968,002766,068028,066118
0000000019,0000018000,091144,073286,075346,004381,057797,074734
0000000020,0000019000,090532,076025,073220,009280,046821,080811
0000000021,0000020000,089094,078885,071797,016983,036178,083753
0000000022,0000021000,086948,081615,071213,026732,026901,083279
0000000023,0000022000,084311,083940,071525,037583,019893,079437
0000000024,0000023000,081465,085610,072701,048454,015858,072601
0000000025,0000024000,078662,086481,074634,058294,015185,063433
0000000026,0000025000,076169,086477,077131,066148,017931,052833
0000000027,0000026000,074261,085578,079937,071237,023824,041852
0000000028,0000027000,073113,083874,082790,073051,032308,031554
0000000029,0000028000,072818,081546,085412,071431,042544,022938
0000000030,0000029000,073423,078815,087538,066539,053514,016860
0000000031,0000030000,074877,075939,088960,058839,064155,013919
0000000032,0000031000,077019,073212,089545,049078,073441,014393
0000000033,0000032000,079642,070901,089233,038236,080442,018235
0000000034,0000033000,082502,069218,088057,027369,084474,025070
0000000035,0000034000,085310,068342,086124,017520,085155,034238
0000000036,0000035000,087786,068363,083627,009666,082409,044838
0000000037,0000036000,089701,069255,080820,004588,076505,055819
0000000038,0000037000,090861,070947,077968,002766,068030,066117
0000000039,0000038000,091141,073290,075346,004382,057798,074733
0000000040,0000039000,090533,076024,073220,009284,046818,080810
0000000041,0000040000,089097,078882,071797,016982,036179,083752
0000000042,0000041000,086946,081617,071213,026733,026902,083278
0000000043,0000042000,084311,083941,071524,037584,019893,079436
0000000044,0000043000,081467,085608,072701,048454,015857,072601
0000000045,0000044000,078660,086483,074634,058293,015186,063433
0000000046,0000045000,076169,086478,077130,066150,017929,052834
0000000047,0000046000,074263,085576,079937,071236,023824,041853
0000000048,0000047000,073111,083875,082790,073051,032307,031555
0000000049,0000048000,072817,081547,085412,071433,042542,022939
0000000050,0000049000,073426,078813,087538,066540,053512,016862
0000000051,0000050000,074875,075940,088961,058838,064154,013920
0000000052,0000051000,077016,073215,089545,049082,073437,014393
0000000053,0000052000,079645,070898,089233,038239,080439,018235
0000000054,0000053000,082502,069217,088057,027370,084473,025070
0000000055,0000054000,085306,068345,086125,017524,085152,034237
0000000056,0000055000,087787,068361,083628,009672,082405,044836
0000000057,0000056000,089704,069252,080821,004589,076507,055817
0000000058,0000057000,090858,070950,077969,002768,068030,066114
0000000059,0000058000,091141,073290,075346,004387,057796,074730
0000000060,0000059000,090538,076019,073219,009285,046820,080807
0000000061,0000060000,089095,078884,071797,016981,036183,083749
0000000062,0000061000,086943,081620,071213,026735,026902,083276
0000000063,0000062000,084316,083937,071524,037584,019894,079435
0000000064,0000063000,081469,085607,072700,048450,015862,072600
0000000065,0000064000,078656,086487,074633,058292,015187,063433
0000000066,0000065000,076170,086476,077130,066150,017928,052835
0000000067,0000066000,074265,085574,079937,071232,023826,041855
0000000068,0000067000,073107,083879,082789,073048,032307,031558
0000000069,0000068000,072816,081549,085412,071434,042537,022942
0000000070,0000069000,073429,078810,087538,066539,053509,016865
0000000071,0000070000,074873,075942,088961,058838,064152,013923
0000000072,0000071000,077013,073218,089546,049086,073432,014395
0000000073,0000072000,079647,070895,089234,038243,080434,018236
0000000074,0000073000,082502,069217,088058,027372,084471,025070
0000000075,0000074000,085303,068347,086125,017529,085148,034236
0000000076,0000075000,087789,068359,083628,009678,082402,044833
0000000077,0000076000,089705,069250,080821,004593,076507,055813
0000000078,0000077000,090856,070952,077969,002772,068031,066109
0000000079,0000078000,091142,073289,075346,004391,057796,074725
0000000080,0000079000,090540,076017,073220,009286,046824,080803
0000000081,0000080000,089094,078885,071797,016981,036188,083745
0000000082,0000081000,086944,081620,071212,026735,026906,083273
0000000083,0000082000,084318,083935,071523,037581,019899,079433
0000000084,0000083000,081468,085609,072700,048446,015867,072600
0000000085,0000084000,078656,086489,074632,058288,015190,063434
0000000086,0000085000,076173,086475,077129,066145,017930,052838
0000000087,0000086000,074265,085576,079936,071226,023828,041859
0000000088,0000087000,073105,083882,082789,073045,032305,031563
0000000089,0000088000,072817,081548,085412,071432,042534,022948
0000000090,0000089000,073428,078810,087538,066537,053506,016870
0000000091,0000090000,074869,075946,088962,058839,064146,013928
0000000092,0000091000,077013,073217,089546,049090,073424,014399
0000000093,0000092000,079648,070894,089235,038246,080428,018238
0000000094,0000093000,082499,069219,088059,027378,084465,025070
0000000095,0000094000,085303,068347,086127,017538,085142,034234
0000000096,0000095000,087791,068355,083629,009685,082398,044830
0000000097,0000096000,089704,069250,080822,004599,076506,055807
0000000098,0000097000,090855,070952,077970,002780,068031,066102
0000000099,0000098000,091145,073285,075346,004396,057799,074717
0000000100,0000099000,090541,076016,073219,009288,046830,080795
0000000101,0000100000,089093,078887,071796,016982,036194,083738
0000000102,0000101000,086947,081618,071211,026734,026912,083267
0000000103,0000102000,084321,083933,071522,037575,019908,079429
0000000104,0000103000,081466,085612,072698,048439,015875,072599
0000000105,0000104000,078657,086490,074630,058282,015195,063436
0000000106,0000105000,076175,086474,077127,066136,017935,052842
0000000107,0000106000,074263,085579,079935,071217,023830,041866
0000000108,0000107000,073103,083885,082788,073039,032303,031571
0000000109,0000108000,072818,081547,085411,071427,042529,022957
0000000110,0000109000,073426,078812,087539,066533,053500,016879
0000000111,0000110000,074866,075948,088962,058840,064137,013936
0000000112,0000111000,077013,073216,089547,049094,073413,014405
0000000113,0000112000,079647,070893,089237,038252,080419,018242
0000000114,0000113000,082496,069220,088061,027387,084455,025071
0000000115,0000114000,085303,068345,086128,017549,085133,034231
0000000116,0000115000,087792,068353,083631,009695,082394,044824
0000000117,0000116000,089703,069250,080824,004610,076504,055799
0000000118,0000117000,090856,070950,077971,002790,068031,066092
0000000119,0000118000,091148,073282,075347,004403,057804,074706
0000000120,0000119000,090542,076015,073219,009291,046838,080784
0000000121,0000120000,089095,078886,071795,016982,036203,083728
