0000000001,0000000000,089076,078445,071207,018042,036089,083662
0000000002,0000001000,086942,081162,070622,027795,026811,083188
0000000003,0000002000,084301,083493,070934,038633,019814,079346
0000000004,0000003000,081445,085171,072111,049514,015769,072509
0000000005,0000004000,078652,086033,074044,059355,015097,063341
0000000006,0000005000,076164,086024,076541,067206,017847,052741
0000000007,0000006000,074242,085139,079347,072289,023744,041760
0000000008,0000007000,073099,083430,082200,074115,032217,031463
0000000009,0000008000,072812,081093,084822,072488,042460,022846
0000000010,0000009000,073411,078369,086947,067592,053433,016769
0000000011,0000010000,074858,075500,088370,059897,064068,013828
0000000012,0000011000,077012,072761,088955,050138,073353,014301
0000000013,0000012000,079633,070453,088643,039290,080360,018143
0000000014,0000013000,082485,068777,087466,028423,084390,024980
0000000015,0000014000,085299,067896,085534,018581,085065,034148
0000000016,0000015000,087778,067913,083037,010722,082325,044748
0000000017,0000016000,089686,068813,080229,005644,076421,055728
0000000018,0000017000,090848,070503,077378,003824,067942,066027
0000000019,0000018000,091132,072840,074756,005441,057709,074643
0000000020,0000019000,090520,075580,072629,010340,046734,080720
0000000021,0000020000,089083,078439,071207,018042,036091,083662
0000000022,0000021000,086936,081169,070623,027792,026814,083187
0000000023,0000022000,084299,083495,070934,038642,019807,079345
0000000024,0000023000,081453,085164,072110,049514,015771,072509
0000000025,0000024000,078650,086035,074044,059353,015098,063341
0000000026,0000025000,076157,086031,076541,067208,017844,052741
0000000027,0000026000,074249,085133,079347,072296,023737,041760
0000000028,0000027000,073101,083428,082199,074110,032222,031462
0000000029,0000028000,072806,081100,084822,072490,042457,022846
0000000030,0000029000,073411,078369,086948,067597,053428,016768
0000000031,0000030000,074865,075493,088370,059898,064068,013827
0000000032,0000031000,077007,072767,088955,050137,073355,014301
0000000033,0000032000,079630,070455,088643,039295,080355,018143
0000000034,0000033000,082490,068772,087466,028428,084387,024979
0000000035,0000034000,085299,067896,085534,018579,085068,034147
0000000036,0000035000,087774,067917,083037,010725,082322,044746
0000000037,0000036000,089689,068810,080230,005647,076419,055727
0000000038,0000037000,090849,070501,077378,003825,067943,066025
0000000039,0000038000,091129,072844,074755,005441,057711,074641
0000000040,0000039000,090521,075578,072629,010343,046731,080719
0000000041,0000040000,089085,078436,071207,018042,036092,083660
0000000042,0000041000,086934,081172,070623,027793,026815,083186
0000000043,0000042000,084300,083495,070934,038643,019806,079344
0000000044,0000043000,081455,085162,072111,049514,015771,072509
0000000045,0000044000,078648,086037,074043,059353,015099,063341
0000000046,0000045000,076157,086032,076540,067209,017843,052741
0000000047,0000046000,074251,085131,079347,072295,023738,041761
0000000048,0000047000,073099,083430,082200,074110,032221,031463
0000000049,0000048000,072805,081101,084822,072492,042455,022847
0000000050,0000049000,073414,078367,086948,067598,053425,016770
0000000051,0000050000,074863,075494,088371,059897,064067,013828
0000000052,0000051000,077004,072769,088955,050141,073351,014301
0000000053,0000052000,079633,070452,088643,039298,080352,018143
0000000054,0000053000,082490,068771,087467,028428,084387,024978
0000000055,0000054000,085294,067899,085535,018583,085066,034146
0000000056,0000055000,087775,067915,083037,010731,082318,044744
0000000057,0000056000,089692,068806,080230,005648,076420,055725
0000000058,0000057000,090846,070504,077378,003827,067943,066022
0000000059,0000058000,091129,072845,074755,005446,057709,074638
0000000060,0000059000,090526,075574,072629,010344,046733,080716
0000000061,0000060000,089083,078438,071207,018040,036096,083657
0000000062,0000061000,086931,081175,070622,027794,026815,083184
0000000063,0000062000,084304,083491,070933,038643,019807,079343
0000000064,0000063000,081457,085162,072110,049510,015775,072508
0000000065,0000064000,078644,086042,074043,059351,015101,063341
0000000066,0000065000,076158,086031,076539,067209,017841,052743
0000000067,0000066000,074254,085128,079347,072291,023739,041763
0000000068,0000067000,073096,083433,082199,074107,032221,031466
0000000069,0000068000,072804,081103,084822,072493,042451,022850
0000000070,0000069000,073417,078364,086948,067598,053422,016773
0000000071,0000070000,074861,075496,088371,059897,064065,013831
0000000072,0000071000,077002,072772,088955,050144,073345,014303
0000000073,0000072000,079635,070450,088644,039302,080347,018144
0000000074,0000073000,082490,068771,087468,028431,084384,024978
0000000075,0000074000,085291,067902,085535,018588,085062,034144
0000000076,0000075000,087777,067913,083038,010737,082315,044742
0000000077,0000076000,089693,068804,080231,005652,076420,055721
0000000078,0000077000,090844,070506,077379,003831,067944,066018
0000000079,0000078000,091130,072843,074755,005450,057709,074633
0000000080,0000079000,090528,075571,072629,010346,046737,080711
0000000081,0000080000,089082,078439,071207,018040,036101,083653
0000000082,0000081000,086932,081174,070621,027794,026819,083181
0000000083,0000082000,084306,083489,070933,038640,019812,079341
0000000084,0000083000,081456,085163,072109,049505,015781,072508
0000000085,0000084000,078644,086043,074042,059347,015103,063342
0000000086,0000085000,076161,086029,076538,067204,017843,052746
0000000087,0000086000,074253,085130,079346,072285,023741,041767
0000000088,0000087000,073093,083437,082198,074104,032219,031471
0000000089,0000088000,072805,081102,084821,072491,042447,022856
0000000090,0000089000,073416,078364,086948,067596,053419,016778
0000000091,0000090000,074857,075500,088371,059898,064059,013836
0000000092,0000091000,077002,072771,088956,050148,073337,014307
0000000093,0000092000,079636,070448,088645,039305,080341,018146
0000000094,0000093000,082487,068773,087469,028437,084378,024979
0000000095,0000094000,085291,067901,085536,018597,085055,034142
0000000096,0000095000,087780,067910,083039,010744,082311,044738
0000000097,0000096000,089692,068804,080232,005658,076419,055716
0000000098,0000097000,090843,070506,077379,003839,067944,066011
0000000099,0000098000,091134,072839,074756,005456,057712,074626
0000000100,0000099000,090529,075570,072629,010347,046743,080703
0000000101,0000100000,089081,078441,071206,018041,036107,083646
0000000102,0000101000,086935,081172,070620,027793,026825,083175
0000000103,0000102000,084309,083488,070932,038635,019821,079338
0000000104,0000103000,081454,085166,072108,049498,015788,072507
0000000105,0000104000,078645,086044,074040,059341,015108,063344
0000000106,0000105000,076163,086028,076537,067195,017848,052750
0000000107,0000106000,074251,085133,079345,072276,023743,041774
0000000108,0000107000,073092,083439,082197,074098,032216,031479
0000000109,0000108000,072806,081101,084821,072486,042443,022865
0000000110,0000109000,073414,078366,086948,067592,053414,016787
0000000111,0000110000,074854,075502,088372,059899,064050,013844
0000000112,0000111000,077002,072770,088957,050153,073327,014314
0000000113,0000112000,079635,070447,088647,039311,080332,018150
0000000114,0000113000,082484,068774,087471,028446,084369,024979
0000000115,0000114000,085291,067899,085538,018608,085046,034140
0000000116,0000115000,087780,067907,083041,010754,082307,044732
0000000117,0000116000,089691,068804,080234,005669,076417,055707
