0000000001,0000000000,089077,087832,075417,085181,089184,074286
0000000002,0000001000,086528,090265,075531,082164,091903,074585
0000000003,0000002000,083680,092117,076529,078868,093893,075890
0000000004,0000003000,080828,093185,078312,075612,094963,078076
0000000005,0000004000,078248,093364,080714,072705,095016,080930
0000000006,0000005000,076176,092657,083492,070446,094036,084169
0000000007,0000006000,074831,091126,086367,069054,092121,087476
0000000008,0000007000,074354,088899,089073,068657,089463,090531
0000000009,0000008000,074765,086217,091342,069297,086320,093034
0000000010,0000009000,076033,083351,092942,070916,082998,094737
0000000011,0000010000,078053,080551,093721,073355,079822,095475
0000000012,0000011000,080611,078106,093607,076368,077107,095176
0000000013,0000012000,083443,076272,092611,079665,075116,093871
0000000014,0000013000,086296,075202,090826,082926,074040,091685
0000000015,0000014000,088894,075007,088425,085827,073993,088831
0000000016,0000015000,090951,075727,085647,088086,074974,085591
0000000017,0000016000,092288,077266,082771,089482,076884,082285
0000000018,0000017000,092787,079473,080066,089878,079543,079230
0000000019,0000018000,092367,082161,077796,089234,082690,076727
0000000020,0000019000,091085,085044,076196,087617,086010,075024
0000000021,0000020000,089083,087825,075417,085182,089183,074286
0000000022,0000021000,086528,090266,075531,082164,091902,074585
0000000023,0000022000,083676,092122,076528,078867,093894,075890
0000000024,0000023000,080831,093182,078312,075610,094965,078076
0000000025,0000024000,078250,093362,080714,072706,095015,080930
0000000026,0000025000,076173,092661,083491,070446,094036,084169
0000000027,0000026000,074832,091126,086367,069052,092123,087476
0000000028,0000027000,074355,088897,089073,068656,089464,090531
0000000029,0000028000,074764,086219,091342,069298,086320,093034
0000000030,0000029000,076033,083350,092942,070916,082998,094737
0000000031,0000030000,078053,080551,093722,073352,079824,095475
0000000032,0000031000,080609,078108,093608,076367,077108,095176
0000000033,0000032000,083444,076270,092610,079666,075115,093871
0000000034,0000033000,086298,075200,090826,082924,074041,091685
0000000035,0000034000,088889,075010,088425,085826,073994,088831
0000000036,0000035000,090951,075727,085647,088086,074973,085592
