0000000001,0000000000,061930,092798,080197,087242,089370,074088
0000000002,0000001000,036433,095234,080310,084228,092085,074386
0000000003,0000002000,007933,097088,081308,080927,094082,075691
0000000004,0000003000,-20551,098153,083091,077673,095151,077876
0000000005,0000004000,-46313,098329,085492,074770,095200,080730
0000000006,0000005000,-67066,097626,088269,072504,094226,083969
0000000007,0000006000,-80560,096099,091146,071113,092311,087276
0000000008,0000007000,-85333,093871,093851,070717,089652,090331
0000000009,0000008000,-81171,091185,096121,071357,086509,092834
0000000010,0000009000,-68530,088321,097721,072975,083187,094538
0000000011,0000010000,-48375,085525,098501,075409,080014,095276
0000000012,0000011000,-22770,083077,098389,078426,077296,094978
0000000013,0000012000,005548,081241,097392,081724,075302,093674
0000000014,0000013000,034063,080173,095609,084982,074230,091488
0000000015,0000014000,060046,079976,093207,087885,074180,088635
0000000016,0000015000,080654,080693,090430,090144,075161,085395
0000000017,0000016000,094000,082235,087554,091541,077070,082089
0000000018,0000017000,098970,084443,084848,091939,079728,079034
0000000019,0000018000,094839,087126,082579,091294,082876,076530
0000000020,0000019000,082028,090007,080977,089678,086195,074826
0000000021,0000020000,061968,092794,080197,087243,089368,074088
0000000022,0000021000,036425,095235,080311,084225,092088,074386
0000000023,0000022000,007935,097088,081307,080929,094080,075691
0000000024,0000023000,-20509,098149,083090,077672,095152,077876
0000000025,0000024000,-46340,098331,085491,074767,095203,080730
0000000026,0000025000,-67116,097631,088269,072506,094224,083969
0000000027,0000026000,-80540,096097,091145,071112,092312,087276
0000000028,0000027000,-85313,093869,093851,070716,089652,090331
0000000029,0000028000,-81215,091189,096121,071357,086509,092834
0000000030,0000029000,-68544,088322,097721,072973,083188,094538
0000000031,0000030000,-48360,085523,098501,075410,080013,095276
0000000032,0000031000,-22793,083079,098389,078425,077297,094978
0000000033,0000032000,005553,081241,097393,081723,075303,093674
0000000034,0000033000,034093,080170,095609,084982,074229,091489
0000000035,0000034000,060025,079978,093208,087883,074182,088635
0000000036,0000035000,080630,080695,090430,090144,075160,085396
0000000037,0000036000,094043,082230,087554,091541,077070,082089
0000000038,0000037000,098990,084441,084848,091936,079730,079034
0000000039,0000038000,094808,087129,082579,091294,082876,076530
