0000000001,0000000000,089582,080147,074149,014222,036279,083811
0000000002,0000001000,087448,082864,073564,023974,027000,083337
0000000003,0000002000,084807,085195,073876,034813,020003,079496
0000000004,0000003000,081951,086874,075052,045693,015960,072659
0000000005,0000004000,079158,087735,076985,055536,015284,063491
0000000006,0000005000,076670,087727,079482,063384,018037,052892
0000000007,0000006000,074748,086841,082288,068471,023931,041910
0000000008,0000007000,073604,085133,085141,070293,032407,031612
0000000009,0000008000,073319,082794,087763,068669,042647,022996
0000000010,0000009000,073916,080073,089889,063771,053622,016918
0000000011,0000010000,075364,077202,091311,056078,064256,013977
0000000012,0000011000,077517,074464,091896,046319,073542,014451
0000000013,0000012000,080139,072155,091584,035470,080549,018292
0000000014,0000013000,082990,070480,090407,024605,084579,025129
0000000015,0000014000,085804,069598,088476,014761,085254,034297
0000000016,0000015000,088284,069615,085978,006903,082514,044896
0000000017,0000016000,090191,070515,083171,001823,076610,055878
0000000018,0000017000,091353,072205,080319,000005,068131,066176
0000000019,0000018000,091638,074542,077697,001621,057899,074791
0000000020,0000019000,091026,077281,075571,006519,046923,080869
0000000021,0000020000,089588,080141,074148,014221,036280,083811
0000000022,0000021000,087442,082871,073564,023972,027003,083337
0000000023,0000022000,084805,085197,073876,034822,019996,079495
0000000024,0000023000,081959,086866,075051,045693,015960,072659
0000000025,0000024000,079155,087737,076985,055533,015287,063491
0000000026,0000025000,076663,087733,079482,063388,018033,052891
0000000027,0000026000,074755,086835,082288,068475,023926,041910
0000000028,0000027000,073607,085130,085141,070290,032410,031612
0000000029,0000028000,073312,082802,087763,068670,042646,022996
0000000030,0000029000,073917,080071,089889,063778,053616,016918
0000000031,0000030000,075370,077196,091311,056078,064257,013977
0000000032,0000031000,077512,074469,091896,046318,073543,014450
0000000033,0000032000,080136,072157,091584,035476,080544,018292
0000000034,0000033000,082995,070474,090408,024609,084576,025128
0000000035,0000034000,085804,069598,088476,014759,085257,034296
0000000036,0000035000,088279,069619,085979,006906,082511,044895
0000000037,0000036000,090194,070511,083171,001827,076608,055876
0000000038,0000037000,091355,072203,080320,000005,068132,066174
0000000039,0000038000,091635,074546,077697,001621,057900,074790
0000000040,0000039000,091027,077280,075571,006523,046921,080868
0000000041,0000040000,089591,080138,074148,014221,036282,083809
0000000042,0000041000,087440,082874,073564,023972,027004,083336
0000000043,0000042000,084805,085197,073875,034823,019995,079494
0000000044,0000043000,081961,086864,075052,045693,015960,072659
0000000045,0000044000,079154,087739,076985,055532,015288,063491
0000000046,0000045000,076662,087734,079481,063389,018031,052892
0000000047,0000046000,074757,086833,082288,068475,023926,041911
0000000048,0000047000,073605,085132,085141,070290,032409,031613
0000000049,0000048000,073310,082804,087763,068672,042644,022997
0000000050,0000049000,073919,080069,089889,063779,053613,016919
0000000051,0000050000,075369,077197,091312,056078,064256,013978
0000000052,0000051000,077510,074471,091896,046322,073539,014450
0000000053,0000052000,080138,072155,091584,035478,080541,018292
0000000054,0000053000,082996,070473,090408,024609,084575,025127
0000000055,0000054000,085800,069601,088476,014763,085254,034294
0000000056,0000055000,088281,069618,085979,006911,082508,044893
0000000057,0000056000,090197,070508,083172,001829,076609,055874
0000000058,0000057000,091352,072206,080320,000007,068133,066171
0000000059,0000058000,091634,074546,077697,001626,057898,074787
0000000060,0000059000,091031,077276,075570,006524,046923,080865
0000000061,0000060000,089589,080140,074148,014220,036285,083807
0000000062,0000061000,087437,082876,073564,023974,027005,083334
0000000063,0000062000,084809,085193,073875,034823,019996,079493
0000000064,0000063000,081962,086864,075051,045689,015964,072658
0000000065,0000064000,079150,087744,076984,055531,015289,063491
0000000066,0000065000,076664,087733,079480,063388,018030,052893
0000000067,0000066000,074759,086831,082288,068471,023928,041913
0000000068,0000067000,073601,085136,085140,070287,032409,031616
0000000069,0000068000,073309,082805,087763,068673,042639,023000
0000000070,0000069000,073922,080066,089889,063778,053611,016922
0000000071,0000070000,075367,077199,091312,056077,064254,013980
0000000072,0000071000,077507,074474,091897,046325,073533,014453
0000000073,0000072000,080141,072152,091585,035483,080536,018293
0000000074,0000073000,082995,070473,090409,024612,084573,025127
0000000075,0000074000,085797,069604,088477,014769,085251,034293
0000000076,0000075000,088283,069615,085979,006917,082504,044891
0000000077,0000076000,090199,070506,083172,001832,076609,055870
0000000078,0000077000,091350,072208,080320,000011,068134,066167
0000000079,0000078000,091636,074545,077697,001630,057899,074782
0000000080,0000079000,091034,077273,075571,006525,046926,080860
0000000081,0000080000,089588,080141,074148,014220,036290,083802
0000000082,0000081000,087438,082876,073563,023974,027008,083330
0000000083,0000082000,084812,085191,073874,034820,020001,079491
0000000084,0000083000,081962,086865,075051,045684,015970,072657
0000000085,0000084000,079149,087745,076983,055527,015292,063492
0000000086,0000085000,076667,087731,079480,063384,018032,052896
0000000087,0000086000,074758,086832,082287,068465,023929,041917
0000000088,0000087000,073599,085139,085140,070284,032407,031621
0000000089,0000088000,073311,082804,087762,068671,042636,023006
0000000090,0000089000,073922,080066,089889,063776,053607,016928
0000000091,0000090000,075363,077202,091313,056078,064248,013985
0000000092,0000091000,077507,074473,091897,046329,073526,014457
0000000093,0000092000,080141,072150,091586,035486,080530,018296
0000000094,0000093000,082992,070475,090410,024617,084567,025127
0000000095,0000094000,085796,069603,088478,014777,085244,034291
