0000000001,0000000000,089517,079904,073691,017154,036267,083803
0000000002,0000001000,087383,082621,073107,026906,026988,083328
0000000003,0000002000,084742,084952,073418,037745,019991,079487
0000000004,0000003000,081886,086631,074595,048625,015947,072651
0000000005,0000004000,079093,087493,076528,058468,015272,063482
0000000006,0000005000,076605,087484,079024,066316,018025,052883
0000000007,0000006000,074683,086598,081831,071403,023919,041901
0000000008,0000007000,073539,084890,084684,073225,032395,031604
0000000009,0000008000,073253,082552,087306,071601,042635,022987
0000000010,0000009000,073851,079830,089431,066703,053610,016909
0000000011,0000010000,075299,076959,090854,059010,064244,013969
0000000012,0000011000,077452,074221,091439,049251,073530,014442
0000000013,0000012000,080074,071912,091127,038402,080537,018284
0000000014,0000013000,082925,070237,089950,027536,084567,025121
0000000015,0000014000,085739,069355,088018,017693,085242,034288
0000000016,0000015000,088218,069372,085521,009835,082502,044888
0000000017,0000016000,090126,070272,082713,004755,076598,055869
0000000018,0000017000,091288,071962,079862,002937,068119,066167
0000000019,0000018000,091573,074299,077240,004553,057887,074783
0000000020,0000019000,090961,077039,075113,009451,046911,080860
0000000021,0000020000,089523,079899,073691,017153,036268,083802
0000000022,0000021000,087377,082628,073107,026904,026991,083329
0000000023,0000022000,084740,084954,073419,037754,019984,079486
0000000024,0000023000,081894,086624,074594,048625,015948,072650
0000000025,0000024000,079090,087495,076528,058465,015275,063483
0000000026,0000025000,076598,087490,079024,066320,018021,052882
0000000027,0000026000,074689,086592,081831,071408,023914,041901
0000000028,0000027000,073542,084888,084683,073222,032398,031604
0000000029,0000028000,073247,082559,087306,071602,042634,022987
0000000030,0000029000,073852,079829,089432,066710,053604,016909
0000000031,0000030000,075305,076953,090854,059010,064245,013968
0000000032,0000031000,077447,074226,091439,049250,073531,014442
0000000033,0000032000,080071,071915,091127,038407,080532,018284
0000000034,0000033000,082930,070231,089950,027540,084564,025119
0000000035,0000034000,085739,069355,088018,017691,085245,034287
0000000036,0000035000,088214,069377,085521,009838,082499,044887
0000000037,0000036000,090129,070269,082714,004759,076596,055868
0000000038,0000037000,091290,071960,079862,002937,068120,066165
0000000039,0000038000,091569,074303,077240,004553,057888,074782
0000000040,0000039000,090962,077037,075113,009455,046909,080859
0000000041,0000040000,089525,079896,073691,017153,036270,083801
0000000042,0000041000,087375,082631,073107,026904,026992,083327
0000000043,0000042000,084740,084954,073418,037755,019983,079486
0000000044,0000043000,081896,086621,074595,048625,015947,072650
0000000045,0000044000,079089,087496,076527,058464,015276,063482
0000000046,0000045000,076597,087491,079024,066321,018019,052883
0000000047,0000046000,074691,086590,081831,071407,023914,041902
0000000048,0000047000,073540,084889,084683,073222,032397,031605
0000000049,0000048000,073245,082561,087306,071604,042632,022988
0000000050,0000049000,073854,079826,089432,066711,053601,016911
0000000051,0000050000,075304,076954,090855,059010,064244,013969
0000000052,0000051000,077445,074229,091439,049254,073527,014442
0000000053,0000052000,080073,071912,091127,038410,080529,018284
0000000054,0000053000,082931,070230,089951,027541,084563,025119
0000000055,0000054000,085735,069359,088019,017695,085242,034286
0000000056,0000055000,088216,069375,085521,009843,082496,044885
0000000057,0000056000,090132,070266,082714,004761,076597,055866
0000000058,0000057000,091287,071963,079863,002939,068121,066163
0000000059,0000058000,091569,074304,077240,004558,057886,074779
0000000060,0000059000,090966,077033,075113,009456,046910,080856
0000000061,0000060000,089524,079897,073691,017152,036273,083798
0000000062,0000061000,087372,082633,073106,026906,026992,083325
0000000063,0000062000,084744,084950,073417,037755,019984,079484
0000000064,0000063000,081897,086621,074594,048621,015952,072650
0000000065,0000064000,079085,087501,076527,058463,015277,063483
0000000066,0000065000,076599,087490,079023,066320,018018,052884
0000000067,0000066000,074694,086588,081831,071403,023916,041904
0000000068,0000067000,073536,084893,084683,073219,032397,031607
0000000069,0000068000,073244,082562,087306,071605,042627,022991
0000000070,0000069000,073857,079823,089432,066710,053599,016914
0000000071,0000070000,075301,076956,090855,059009,064242,013972
0000000072,0000071000,077442,074231,091440,049257,073521,014444
0000000073,0000072000,080076,071909,091128,038414,080524,018285
0000000074,0000073000,082930,070230,089952,027544,084561,025119
0000000075,0000074000,085732,069361,088019,017700,085239,034285
0000000076,0000075000,088217,069372,085522,009849,082492,044882
0000000077,0000076000,090134,070263,082715,004764,076597,055862
0000000078,0000077000,091284,071965,079863,002943,068121,066158
0000000079,0000078000,091570,074302,077240,004562,057886,074774
0000000080,0000079000,090969,077030,075113,009457,046914,080852
0000000081,0000080000,089523,079899,073691,017152,036278,083794
0000000082,0000081000,087373,082634,073106,026906,026996,083322
0000000083,0000082000,084747,084948,073417,037752,019989,079482
0000000084,0000083000,081896,086622,074593,048616,015958,072649
0000000085,0000084000,079084,087503,076526,058459,015280,063484
0000000086,0000085000,076601,087489,079022,066316,018020,052887
0000000087,0000086000,074693,086589,081830,071397,023917,041909
0000000088,0000087000,073534,084896,084682,073216,032395,031612
0000000089,0000088000,073245,082561,087305,071603,042623,022997
0000000090,0000089000,073857,079823,089432,066708,053595,016920
0000000091,0000090000,075298,076959,090855,059010,064236,013977
0000000092,0000091000,077442,074231,091440,049261,073514,014448
0000000093,0000092000,080076,071907,091129,038418,080518,018287
0000000094,0000093000,082927,070232,089953,027549,084555,025119
0000000095,0000094000,085731,069361,088020,017709,085232,034283
0000000096,0000095000,088220,069369,085523,009856,082488,044878
0000000097,0000096000,090132,070264,082716,004771,076596,055856
0000000098,0000097000,091284,071965,079864,002951,068121,066151
0000000099,0000098000,091574,074299,077240,004567,057889,074766
0000000100,0000099000,090970,077029,075113,009459,046921,080844
0000000101,0000100000,089522,079900,073690,017152,036284,083787
0000000102,0000101000,087376,082632,073105,026905,027002,083316
0000000103,0000102000,084750,084947,073416,037746,019998,079479
0000000104,0000103000,081895,086625,074592,048610,015965,072648
0000000105,0000104000,079085,087503,076524,058453,015285,063486
0000000106,0000105000,076604,087488,079021,066307,018025,052892
0000000107,0000106000,074691,086592,081829,071388,023920,041915
0000000108,0000107000,073532,084899,084681,073210,032393,031621
0000000109,0000108000,073246,082561,087305,071598,042619,023006
0000000110,0000109000,073854,079825,089432,066705,053590,016929
0000000111,0000110000,075295,076962,090856,059011,064226,013985
0000000112,0000111000,077442,074229,091441,049265,073503,014454
0000000113,0000112000,080075,071907,091131,038423,080509,018291
0000000114,0000113000,082924,070233,089955,027558,084545,025120
0000000115,0000114000,085731,069359,088022,017720,085223,034280
0000000116,0000115000,088221,069366,085525,009867,082484,044873
