0000000001,0000000000,092094,086625,076035,033648,034697,085149
0000000002,0000001000,089960,089342,075451,043401,025419,084676
0000000003,0000002000,087319,091673,075762,054240,018422,080833
0000000004,0000003000,084463,093351,076939,065119,014378,073998
0000000005,0000004000,081669,094213,078872,074962,013703,064829
0000000006,0000005000,079182,094204,081369,082810,016456,054230
0000000007,0000006000,077260,093318,084175,087896,022350,043248
0000000008,0000007000,076116,091610,087029,089720,030826,032951
0000000009,0000008000,075831,089272,089650,088095,041066,024334
0000000010,0000009000,076428,086550,091776,083198,052041,018256
0000000011,0000010000,077877,083679,093198,075504,062675,015316
0000000012,0000011000,080030,080941,093783,065745,071961,015789
0000000013,0000012000,082652,078632,093471,054896,078968,019631
0000000014,0000013000,085503,076957,092294,044031,082997,026467
0000000015,0000014000,088317,076075,090362,034187,083673,035636
0000000016,0000015000,090796,076092,087865,026329,080933,046234
0000000017,0000016000,092703,076993,085057,021249,075029,057216
0000000018,0000017000,093866,078683,082206,019431,066550,067514
0000000019,0000018000,094150,081020,079584,021047,056318,076130
0000000020,0000019000,093538,083759,077457,025945,045342,082207
0000000021,0000020000,092100,086619,076035,033647,034699,085149
0000000022,0000021000,089954,089349,075451,043398,025422,084675
0000000023,0000022000,087317,091674,075763,054248,018415,080833
0000000024,0000023000,084471,093344,076939,065119,014379,073997
0000000025,0000024000,081668,094215,078872,074959,013706,064829
0000000026,0000025000,079175,094211,081369,082814,016452,054229
0000000027,0000026000,077267,093312,084176,087902,022345,043248
0000000028,0000027000,076119,091608,087028,089716,030829,032950
0000000029,0000028000,075824,089279,089651,088096,041065,024334
0000000030,0000029000,076429,086549,091776,083204,052034,018256
0000000031,0000030000,077883,083673,093198,075504,062676,015315
0000000032,0000031000,080025,080946,093783,065744,071962,015788
0000000033,0000032000,082649,078635,093471,054901,078963,019630
0000000034,0000033000,085508,076952,092294,044035,082994,026466
0000000035,0000034000,088316,076076,090362,034185,083676,035634
0000000036,0000035000,090792,076097,087865,026332,080930,046233
0000000037,0000036000,092707,076989,085058,021254,075027,057214
0000000038,0000037000,093868,078681,082206,019431,066551,067512
0000000039,0000038000,094147,081024,079583,021047,056319,076128
0000000040,0000039000,093539,083758,077457,025949,045339,082206
0000000041,0000040000,092103,086616,076035,033647,034700,085148
0000000042,0000041000,089952,089351,075451,043398,025423,084674
