0000000001,0000000000,061929,092752,080239,087054,089360,074093
0000000002,0000001000,036429,095188,080353,084040,092075,074391
0000000003,0000002000,007927,097042,081350,080739,094072,075696
0000000004,0000003000,-20560,098108,083133,077485,095141,077881
0000000005,0000004000,-46325,098284,085534,074582,095190,080735
0000000006,0000005000,-67083,097581,088311,072317,094216,083974
0000000007,0000006000,-80576,096055,091188,070925,092300,087281
0000000008,0000007000,-85341,093825,093894,070529,089642,090336
0000000009,0000008000,-81178,091139,096163,071169,086498,092839
0000000010,0000009000,-68538,088275,097764,072787,083177,094543
0000000011,0000010000,-48384,085479,098543,075222,080004,095281
0000000012,0000011000,-22772,083031,098431,078239,077285,094983
0000000013,0000012000,005557,081194,097434,081536,075293,093678
0000000014,0000013000,034071,080127,095650,084794,074219,091493
0000000015,0000014000,060048,079930,093249,087697,074170,088640
0000000016,0000015000,080654,080647,090472,089955,075151,085400
0000000017,0000016000,094007,082188,087596,091354,077059,082094
0000000018,0000017000,098983,084396,084890,091750,079718,079038
0000000019,0000018000,094845,087079,082621,091105,082867,076535
0000000020,0000019000,082025,089962,081020,089490,086185,074831
0000000021,0000020000,061964,092748,080240,087055,089358,074093
0000000022,0000021000,036428,095188,080353,084038,092077,074391
0000000023,0000022000,007942,097041,081349,080740,094070,075696
0000000024,0000023000,-20509,098103,083132,077483,095143,077881
0000000025,0000024000,-46349,098286,085534,074580,095192,080735
0000000026,0000025000,-67122,097585,088312,072318,094215,083974
0000000027,0000026000,-80535,096050,091188,070924,092302,087281
0000000028,0000027000,-85306,093822,093893,070528,089642,090336
0000000029,0000028000,-81216,091143,096163,071168,086499,092839
0000000030,0000029000,-68551,088276,097763,072786,083178,094543
0000000031,0000030000,-48359,085477,098544,075222,080003,095281
0000000032,0000031000,-22785,083032,098431,078237,077286,094983
0000000033,0000032000,005561,081194,097434,081536,075293,093679
0000000034,0000033000,034092,080124,095650,084793,074220,091494
0000000035,0000034000,060020,079932,093250,087696,074171,088640
0000000036,0000035000,080632,080649,090472,089956,075150,085400
0000000037,0000036000,094052,082184,087596,091353,077060,082094
0000000038,0000037000,098994,084395,084890,091748,079719,079039
0000000039,0000038000,094802,087083,082621,091105,082866,076535
0000000040,0000039000,082034,089961,081020,089490,086185,074832
0000000041,0000040000,061989,092745,080240,087055,089358,074094
0000000042,0000041000,036414,095190,080353,084037,092078,074391
0000000043,0000042000,007942,097041,081349,080740,094070,075696
0000000044,0000043000,-20493,098102,083132,077483,095142,077881
