0000000001,0000000000,088867,083162,073085,093618,089856,073821
0000000002,0000001000,086319,085595,073199,090603,092572,074119
0000000003,0000002000,083467,087451,074198,087303,094567,075425
0000000004,0000003000,080622,088512,075980,084048,095637,077610
0000000005,0000004000,078038,088694,078382,081144,095687,080464
0000000006,0000005000,075965,087988,081160,078883,094708,083704
0000000007,0000006000,074620,086457,084036,077489,092795,087011
0000000008,0000007000,074146,084227,086741,077094,090135,090066
0000000009,0000008000,074555,081548,089010,077735,086991,092569
0000000010,0000009000,075822,078682,090611,079353,083670,094272
0000000011,0000010000,077842,075883,091390,081791,080495,095009
0000000012,0000011000,080403,073434,091276,084805,077779,094711
0000000013,0000012000,083232,071603,090279,088103,075786,093405
0000000014,0000013000,086085,070533,088495,091362,074713,091220
0000000015,0000014000,088683,070338,086093,094264,074665,088366
0000000016,0000015000,090742,071056,083316,096523,075646,085126
0000000017,0000016000,092078,072597,080440,097920,077555,081819
0000000018,0000017000,092577,074804,077734,098315,080216,078764
0000000019,0000018000,092157,077491,075465,097671,083363,076261
0000000020,0000019000,090876,080373,073865,096054,086682,074558
0000000021,0000020000,088872,083156,073086,093620,089854,073821
0000000022,0000021000,086318,085596,073199,090601,092575,074119
0000000023,0000022000,083466,087452,074196,087304,094566,075425
0000000024,0000023000,080622,088512,075980,084047,095637,077611
0000000025,0000024000,078039,088693,078383,081144,095686,080465
0000000026,0000025000,075963,087991,081160,078882,094709,083704
0000000027,0000026000,074622,086455,084036,077489,092795,087011
0000000028,0000027000,074145,084227,086742,077093,090136,090066
0000000029,0000028000,074554,081549,089010,077735,086991,092569
0000000030,0000029000,075823,078681,090610,079353,083670,094272
0000000031,0000030000,077843,075881,091390,081789,080496,095010
0000000032,0000031000,080399,073439,091277,084804,077780,094711
0000000033,0000032000,083234,071601,090279,088103,075786,093405
0000000034,0000033000,086088,070530,088495,091361,074714,091220
0000000035,0000034000,088679,070341,086094,094263,074666,088366
0000000036,0000035000,090741,071057,083316,096523,075645,085126
0000000037,0000036000,092084,072591,080439,097919,077556,081820
0000000038,0000037000,092574,074806,077734,098313,080217,078765
0000000039,0000038000,092154,077495,075466,097671,083362,076262
0000000040,0000039000,090880,080369,073865,096055,086681,074559
0000000041,0000040000,088874,083154,073085,093618,089855,073821
0000000042,0000041000,086312,085602,073199,090601,092574,074120
0000000043,0000042000,083468,087450,074196,087304,094565,075425
0000000044,0000043000,080627,088507,075980,084047,095638,077611
0000000045,0000044000,078035,088697,078382,081143,095687,080465
0000000046,0000045000,075961,087994,081160,078883,094707,083704
0000000047,0000046000,074628,086450,084035,077489,092795,087011
0000000048,0000047000,074143,084229,086741,077092,090137,090065
0000000049,0000048000,074549,081554,089010,077735,086991,092568
0000000050,0000049000,075826,078677,090610,079353,083670,094271
0000000051,0000050000,077844,075880,091390,081788,080498,095009
0000000052,0000051000,080394,073443,091277,084804,077780,094711
0000000053,0000052000,083235,071599,090279,088103,075786,093405
0000000054,0000053000,086091,070527,088496,091360,074715,091220
0000000055,0000054000,088676,070343,086094,094261,074667,088366
0000000056,0000055000,090740,071058,083316,096523,075645,085127
0000000057,0000056000,092086,072588,080440,097918,077556,081820
0000000058,0000057000,092573,074807,077735,098312,080217,078766
0000000059,0000058000,092153,077496,075465,097670,083362,076263
0000000060,0000059000,090883,080366,073865,096054,086681,074560
0000000061,0000060000,088874,083154,073085,093618,089855,073822
0000000062,0000061000,086311,085604,073199,090601,092573,074120
0000000063,0000062000,083471,087448,074195,087305,094565,075425
0000000064,0000063000,080627,088507,075980,084047,095637,077611
0000000065,0000064000,078033,088700,078381,081144,095687,080464
0000000066,0000065000,075963,087992,081159,078884,094707,083704
0000000067,0000066000,074629,086450,084035,077489,092796,087010
0000000068,0000067000,074140,084233,086741,077093,090137,090065
0000000069,0000068000,074550,081554,089010,077736,086991,092567
0000000070,0000069000,075828,078675,090610,079353,083671,094271
0000000071,0000070000,077841,075883,091391,081787,080499,095008
0000000072,0000071000,080393,073444,091277,084804,077781,094710
0000000073,0000072000,083237,071596,090280,088102,075788,093405
0000000074,0000073000,086089,070528,088497,091358,074716,091220
0000000075,0000074000,088673,070345,086095,094260,074668,088367
0000000076,0000075000,090743,071054,083317,096522,075646,085128
0000000077,0000076000,092087,072586,080441,097916,077557,081822
0000000078,0000077000,092570,074809,077735,098311,080217,078767
0000000079,0000078000,092155,077493,075466,097670,083361,076264
0000000080,0000079000,090887,080362,073865,096053,086680,074561
0000000081,0000080000,088872,083156,073085,093617,089854,073823
0000000082,0000081000,086312,085604,073198,090602,092571,074121
0000000083,0000082000,083475,087444,074194,087305,094563,075426
0000000084,0000083000,080627,088509,075978,084047,095637,077611
0000000085,0000084000,078032,088702,078380,081145,095685,080464
0000000086,0000085000,075966,087991,081157,078886,094706,083703
0000000087,0000086000,074629,086451,084034,077490,092796,087009
0000000088,0000087000,074137,084237,086740,077094,090138,090063
0000000089,0000088000,074550,081554,089009,077737,086992,092566
0000000090,0000089000,075828,078675,090611,079353,083673,094269
0000000091,0000090000,077837,075886,091391,081787,080501,095007
0000000092,0000091000,080391,073445,091278,084803,077783,094709
0000000093,0000092000,083238,071594,090282,088100,075790,093405
0000000094,0000093000,086086,070530,088498,091356,074718,091220
0000000095,0000094000,088672,070345,086097,094259,074669,088367
0000000096,0000095000,090745,071050,083319,096519,075647,085129
0000000097,0000096000,092086,072585,080442,097914,077558,081823
0000000098,0000097000,092569,074808,077736,098310,080216,078769
0000000099,0000098000,092158,077490,075466,097669,083360,076266
0000000100,0000099000,090888,080361,073865,096052,086679,074563
0000000101,0000100000,088872,083157,073084,093617,089852,073825
0000000102,0000101000,086315,085602,073196,090603,092569,074123
0000000103,0000102000,083477,087444,074193,087306,094562,075427
0000000104,0000103000,080626,088512,075976,084049,095635,077611
0000000105,0000104000,078034,088703,078377,081148,095683,080464
0000000106,0000105000,075968,087991,081156,078888,094705,083702
0000000107,0000106000,074626,086455,084033,077492,092796,087007
0000000108,0000107000,074135,084240,086739,077096,090138,090061
0000000109,0000108000,074551,081554,089009,077738,086993,092563
0000000110,0000109000,075825,078678,090611,079353,083675,094266
0000000111,0000110000,077833,075889,091392,081787,080503,095005
0000000112,0000111000,080391,073443,091280,084802,077785,094707
0000000113,0000112000,083236,071594,090284,088098,075793,093403
0000000114,0000113000,086082,070531,088501,091354,074721,091220
0000000115,0000114000,088672,070342,086099,094256,074671,088368
0000000116,0000115000,090746,071047,083321,096516,075648,085130
0000000117,0000116000,092085,072585,080444,097911,077559,081826
0000000118,0000117000,092571,074806,077737,098307,080216,078772
0000000119,0000118000,092162,077485,075467,097667,083359,076270
0000000120,0000119000,090889,080360,073865,096051,086677,074567
0000000121,0000120000,088874,083156,073083,093618,089849,073828
0000000122,0000121000,086320,085599,073195,090604,092566,074125
0000000123,0000122000,083480,087444,074191,087308,094558,075428
0000000124,0000123000,080626,088514,075973,084052,095631,077611
0000000125,0000124000,078036,088703,078374,081151,095681,080463
0000000126,0000125000,075968,087993,081153,078891,094704,083700
0000000127,0000126000,074624,086460,084030,077496,092795,087004
0000000128,0000127000,074135,084242,086737,077100,090138,090057
0000000129,0000128000,074549,081556,089008,077740,086995,092559
0000000130,0000129000,075820,078682,090611,079354,083678,094263
0000000131,0000130000,077830,075891,091393,081787,080506,095001
0000000132,0000131000,080389,073443,091282,084801,077789,094705
0000000133,0000132000,083232,071595,090287,088095,075798,093402
0000000134,0000133000,086079,070531,088504,091351,074725,091220
0000000135,0000134000,088672,070339,086103,094252,074674,088369
0000000136,0000135000,090745,071044,083325,096511,075651,085133
0000000137,0000136000,092084,072582,080447,097907,077559,081829
0000000138,0000137000,092574,074801,077739,098304,080215,078776
0000000139,0000138000,092165,077481,075468,097664,083357,076274
